time(ms),vdd_arm voltage(V),vdd_arm current(mA),vdd_soc voltage(V),vdd_soc current(mA),lpd5_vddq voltage(V),lpd5_vddq current(mA),lpd5_vdd2 voltage(V),lpd5_vdd2 current(mA),lpd5_vdd1 voltage(V),lpd5_vdd1 current(mA),vdd_ddr voltage(V),vdd_ddr current(mA),vddq_ddr voltage(V),vddq_ddr current(mA),vdd2_ddr voltage(V),vdd2_ddr current(mA),nvcc_sdio2 voltage(V),nvcc_sdio2 current(mA),nvcc_3v3 voltage(V),nvcc_3v3 current(mA),vdd_usb_3v3 voltage(V),vdd_usb_3v3 current(mA),vdd_ana_0v8 voltage(V),vdd_ana_0v8 current(mA),vdd_ana_1v8 voltage(V),vdd_ana_1v8 current(mA),nvcc_enet_ccm voltage(V),nvcc_enet_ccm current(mA),nvcc_wakeup voltage(V),nvcc_wakeup current(mA),nvcc_bbsm_1v8 voltage(V),nvcc_bbsm_1v8 current(mA),GROUP_SOC Power(mW),GROUP_SOC_FULL Power(mW),GROUP_DRAM Power(mW)
2818,0.825269,85.449219,0.819825,490.722656,0.503319,10.681152,1.049360,46.081543,1.793326,1.617432,0.837699,69.274902,0.498433,10.986328,1.044993,-0.219727,3.290523,0.549316,3.289653,4.364014,3.279442,19.294739,0.835090,134.887695,1.786886,92.895508,1.793252,2.319336,1.795331,1.068115,1.792435,0.104980,878.204106,900.444509,56.632730
2825,0.815982,87.280273,0.815927,488.891602,0.501408,6.408691,1.045438,47.607422,1.796509,2.204895,0.836207,72.021484,0.498921,10.986328,1.044358,0.366211,3.291554,0.000000,3.292152,3.784180,3.285618,19.721985,0.839481,135.192871,1.785943,92.224121,1.792239,2.685547,1.797293,0.976562,1.791070,0.143738,879.463127,898.489535,56.945108
2832,0.818598,150.146484,0.813104,467.529297,0.494105,4.272461,1.039762,29.296875,1.795670,1.861572,0.839133,72.326660,0.500432,6.408691,1.046897,-0.024414,3.291554,0.000000,3.296107,3.295898,3.282356,19.332886,0.837537,134.277344,1.790320,92.590332,1.794348,1.129150,1.794916,0.335693,1.795709,0.119324,908.833257,922.325523,35.915591
2840,0.815940,95.825195,0.811560,483.398438,0.500368,12.817383,1.041569,43.945312,1.793161,3.250122,0.835847,59.204102,0.498491,5.187988,1.044849,0.354004,3.286592,0.793457,3.285301,3.936768,3.281926,19.187927,0.829740,132.751465,1.789349,92.468262,1.794156,3.051758,1.794791,1.586914,1.791431,0.156555,861.797133,885.661877,58.013456
2847,0.815940,95.825195,0.815842,505.981445,0.497017,6.103516,1.043546,41.503906,1.797104,1.937866,0.838260,61.950684,0.500432,6.408691,1.044800,0.549316,3.286183,0.000000,3.286336,3.356934,3.280305,19.577026,0.834083,137.939453,1.790347,92.041016,1.791885,1.342773,1.793463,0.213623,1.793384,0.107727,890.950399,904.771631,49.827341
2854,0.821430,72.021484,0.823755,485.839844,0.500438,5.798340,1.049409,41.198730,1.796573,2.044678,0.837363,54.016113,0.501335,13.732910,1.041556,-0.146484,3.289592,0.091553,3.290718,3.479004,3.281868,19.332886,0.835569,135.803223,1.787399,92.407227,1.794174,2.868652,1.796765,1.373291,1.791952,0.250854,853.876088,873.240022,49.809429
2862,0.819364,94.604492,0.815033,472.412109,0.499950,5.798340,1.047053,32.653809,1.793362,1.525879,0.838419,46.081543,0.498955,7.629395,1.042441,0.219727,3.289592,0.091553,3.285216,4.791260,3.283699,19.638062,0.837015,137.634277,1.789899,91.247559,1.792358,1.495361,1.793429,0.549316,1.787475,0.112610,848.431125,868.138001,39.825591
2870,0.823777,90.942383,0.820056,444.335938,0.500414,8.239746,1.046506,38.452148,1.795151,1.937866,0.834574,39.978027,0.498463,7.934570,1.040983,0.195312,3.285631,0.640869,3.292537,4.821777,3.283259,19.515991,0.835602,132.446289,1.792767,92.468262,1.795669,2.563477,1.794302,1.586914,1.791397,0.208740,817.716314,843.148413,47.842464
2877,0.817621,52.490234,0.817401,487.060547,0.498976,5.493164,1.044721,21.667480,1.795767,1.617432,0.840421,41.198730,0.505797,7.019043,1.048313,0.170898,3.283253,0.000000,3.286857,3.021240,3.275483,19.424438,0.828788,130.310059,1.789389,91.674805,1.790921,1.220703,1.791492,0.396729,1.794351,0.108643,815.255384,828.082688,28.281963
2884,0.824308,82.397461,0.819358,486.450195,0.498955,7.629395,1.045060,36.621094,1.794955,1.205444,0.838489,39.062500,0.500896,8.850098,1.047349,0.122070,3.285631,0.640869,3.290593,4.730225,3.283647,19.767761,0.834632,131.835938,1.795294,90.759277,1.793890,0.823975,1.799365,-0.213623,1.799698,0.111084,841.896202,860.660839,44.241678
2891,0.818500,72.021484,0.817688,429.687500,0.499947,6.103516,1.044071,37.841797,1.797086,1.983643,0.840751,57.067871,0.502425,2.441406,1.047312,0.268555,3.284260,-0.305176,3.286876,2.838135,3.274574,19.256592,0.828733,135.803223,1.788913,91.430664,1.794385,0.762939,1.795917,0.091553,1.792184,0.130005,799.183963,809.043710,46.125734
2900,0.819858,93.383789,0.819608,436.401367,0.498442,10.070801,1.043476,48.522949,1.791620,2.220154,0.833780,70.495605,0.497426,14.038086,1.043537,-0.256348,3.285185,0.213623,3.283391,3.509521,3.277302,19.760132,0.829227,135.192871,1.785968,91.735840,1.791299,2.319336,1.791434,0.976562,1.792825,0.114746,840.641216,858.770208,59.629916
2907,0.816513,78.735352,0.813742,437.622070,0.500371,12.512207,1.043552,40.893555,1.794778,1.647949,0.832770,73.852539,0.498381,16.174316,1.042542,-0.183105,3.282216,0.610352,3.286232,4.394531,3.281825,19.439697,0.831687,133.361816,1.789844,92.346191,1.797263,1.281738,1.797379,0.122070,1.793356,0.110474,829.968661,848.936442,51.893010
2915,0.816135,56.762695,0.824564,519.409180,0.499919,8.850098,1.048942,39.062500,1.787857,1.861572,0.832370,65.002441,0.494029,11.901855,1.039551,0.061035,3.294517,-0.335693,3.300462,3.692627,3.283455,19.027710,0.841480,130.615234,1.790893,90.881348,1.792270,2.380371,1.797278,1.129150,1.791370,0.113831,870.011038,887.388131,48.726847
2922,0.821378,82.397461,0.818027,459.594727,0.497447,11.901855,1.042042,45.471191,1.797125,1.884460,0.836219,70.800781,0.498457,8.544922,1.041953,0.219727,3.290101,-0.122070,3.296065,3.723145,3.281340,19.432068,0.839936,138.549805,1.788901,91.674805,1.793265,2.197266,1.794830,1.190186,1.795349,0.106506,851.658051,869.604612,56.690032
2929,0.822339,85.449219,0.818506,461.425781,0.504759,13.122559,1.045026,39.978027,1.793668,1.983643,0.841389,42.114258,0.501839,12.207031,1.043964,-0.012207,3.288133,0.030518,3.285899,2.838135,3.281447,19.165039,0.831186,134.582520,1.786954,91.552734,1.796664,2.380371,1.794366,0.946045,1.789215,0.133972,828.088177,843.488627,51.959820
2936,0.814798,128.784180,0.815338,509.033203,0.499452,6.713867,1.042152,34.484863,1.794797,1.602173,0.832322,69.885254,0.497462,10.375977,1.041074,-0.170898,3.291026,0.396729,3.294514,4.577637,3.280705,19.798279,0.836066,134.887695,1.791806,92.163086,1.798190,1.770020,1.797824,0.549316,1.792374,0.111084,926.183027,946.740167,42.167283
2943,0.818042,65.917969,0.816065,461.425781,0.498015,3.967285,1.039219,34.790039,1.793216,1.892090,0.833265,73.242188,0.496953,12.512207,1.041361,0.634766,3.282756,0.091553,3.290254,3.234863,3.279014,19.142151,0.832163,134.582520,1.784985,91.857910,1.787494,1.312256,1.788086,0.274658,1.786368,0.125732,837.337710,851.118538,41.523153
2950,0.822828,85.449219,0.824283,477.905273,0.500865,11.901855,1.043861,58.898926,1.796493,2.243042,0.834058,42.724609,0.498943,8.850098,1.047355,0.097656,3.289113,0.000000,3.288261,3.631592,3.279799,19.622803,0.833634,133.972168,1.790836,92.041016,1.796680,2.227783,1.793899,0.732422,1.794382,0.105591,845.454436,862.712562,71.473100
2958,0.821311,95.825195,0.820652,422.973633,0.500386,10.986328,1.044959,46.691895,1.795355,2.647400,0.835731,70.800781,0.499428,9.155273,1.041059,-0.109863,3.292500,0.305176,3.288722,3.906250,3.286772,19.279480,0.834607,134.277344,1.787924,91.674805,1.793246,2.380371,1.793912,0.610352,1.787897,0.168152,829.089009,848.303879,59.041553
2965,0.821555,144.653320,0.824268,480.957031,0.500935,4.882812,1.049494,32.653809,1.797382,2.464294,0.837684,70.800781,0.500853,13.122559,1.047916,-0.195312,3.290581,-0.030518,3.295097,3.631592,3.286217,19.447327,0.837531,134.887695,1.791821,91.857910,1.791388,1.434326,1.792950,0.457764,1.790936,0.108337,922.622338,937.878548,41.145233
2972,0.818732,123.291016,0.812790,432.739258,0.497462,10.375977,1.044492,44.555664,1.790082,1.182556,0.837391,51.269531,0.496983,9.460449,1.039612,-0.183105,3.287630,0.183105,3.280873,4.272461,3.281474,19.096375,0.836597,130.615234,1.791757,93.139648,1.794278,1.831055,1.800269,0.518799,1.795963,0.289307,839.452279,858.291061,53.816577
2979,0.813645,66.528320,0.814087,466.308594,0.496999,7.934570,1.039200,36.621094,1.795847,1.419067,0.836396,53.100586,0.495576,3.662109,1.045307,0.476074,3.283772,-0.305176,3.290303,2.746582,3.274116,19.180298,0.832160,134.887695,1.791324,92.041016,1.791772,2.471924,1.792837,1.586914,1.796118,0.127258,820.622351,835.931513,44.548554
2988,0.824735,94.604492,0.822275,488.891602,0.499928,7.934570,1.047486,38.146973,1.795727,1.716614,0.833283,71.411133,0.500349,14.648438,1.044981,-0.170898,3.282225,0.518799,3.286265,4.058838,3.273076,19.340515,0.828766,132.446289,1.783993,92.163086,1.794281,1.800537,1.790491,0.640869,1.790405,0.112610,884.373420,903.792792,47.007710
2995,0.817432,90.332031,0.814670,447.387695,0.496526,6.408691,1.040720,79.956055,1.789456,12.512207,0.833960,52.490234,0.495543,7.019043,1.046271,0.524902,3.286110,0.732422,3.291090,4.638672,3.283702,19.630432,0.834604,134.582520,1.790304,92.895508,1.797186,2.044678,1.794894,0.549316,1.793530,0.239563,829.640417,851.974155,108.784008
3002,0.818888,92.163086,0.819330,491.943359,0.504799,9.155273,1.042939,53.405762,1.797205,1.686096,0.838856,51.269531,0.498445,9.765625,1.040946,0.341797,3.293996,0.000000,3.292641,3.784180,3.284206,19.592285,0.838029,133.972168,1.790836,92.041016,1.799677,1.556396,1.795419,0.183105,1.794760,0.116577,868.423537,884.013242,63.350778
3010,0.824796,82.397461,0.819385,480.957031,0.500914,7.019043,1.047498,36.926270,1.793640,3.273010,0.834101,38.452148,0.500917,6.713867,1.044910,0.109863,3.288170,-0.335693,3.289799,2.899170,3.282759,19.546509,0.833640,133.361816,1.788367,92.590332,1.795801,1.251221,1.795917,0.091553,1.791421,0.108643,838.723282,849.568517,48.066743
3017,0.822602,130.615234,0.819702,417.480469,0.504329,7.324219,1.045527,38.757324,1.789007,2.647400,0.834278,69.580078,0.497517,4.882812,1.040446,0.390625,3.293010,0.091553,3.286769,3.906250,3.282283,19.515991,0.837952,92.773438,1.787973,80.932617,1.790362,1.922607,1.791992,0.274658,1.793881,0.106812,797.232562,814.307337,48.951856
3024,0.818021,167.846680,0.813391,410.156250,0.497484,8.239746,1.040595,43.640137,1.796793,1.495361,0.835068,39.367676,0.497456,10.986328,1.044450,0.000000,3.281309,-0.091553,3.284834,3.723145,3.276463,19.416809,0.833545,93.994141,1.789889,81.665039,1.793207,2.777100,1.792367,1.403809,1.790887,0.113220,797.600558,817.026111,52.197707
3031,0.816071,167.236328,0.813416,405.273438,0.496513,7.629395,1.039719,33.569336,1.797949,2.265930,0.834846,61.645508,0.501894,6.713867,1.047730,0.549316,3.292058,-0.152588,3.294673,2.990723,3.276515,19.287109,0.835450,98.876953,1.789972,70.251465,1.791727,2.929688,1.793890,0.823975,1.793799,0.115051,793.297899,809.376343,42.764808
3039,0.916570,282.592773,0.815900,494.384766,0.499886,12.207031,1.043091,38.146973,1.792886,1.495361,0.834452,52.185059,0.496556,3.356934,1.041913,0.378418,3.291008,0.579834,3.291514,5.279541,3.280311,19.561768,0.841318,97.961426,1.789868,82.092285,1.796249,1.647949,1.792993,0.030518,1.795303,0.111084,1001.710830,1024.011599,48.573914
3046,0.924703,316.162109,0.826209,483.398438,0.503841,7.324219,1.045457,45.776367,1.794778,1.647949,0.836283,64.392090,0.496529,6.103516,1.043043,-0.231934,3.286189,-0.061035,3.290214,3.631592,3.285271,19.371033,0.839335,101.013184,1.782513,82.702637,1.793249,2.349854,1.793405,0.793457,1.789068,0.148621,1044.490162,1061.875168,54.505150
3054,0.916783,239.868164,0.814975,484.008789,0.496989,8.850098,1.045002,42.419434,1.794708,3.044128,0.835258,69.274902,0.499910,9.765625,1.045533,-0.427246,3.284181,0.488281,3.294520,4.516602,3.280931,19.233704,0.835535,139.160156,1.791305,92.407227,1.794635,3.143311,1.792831,1.647949,1.793826,0.112305,1021.768643,1046.847873,54.190116
3061,0.822861,78.735352,0.822321,479.736328,0.501353,11.901855,1.047895,46.081543,1.801047,3.067017,0.840079,75.378418,0.502794,14.343262,1.048228,0.512695,3.292052,-0.091553,3.286766,3.936768,3.279887,19.401550,0.835529,139.770508,1.792358,90.881348,1.794830,1.190186,1.792026,-0.061035,1.793625,0.278931,874.167927,888.832568,59.779497
3069,0.821848,86.059570,0.813806,424.804688,0.498973,5.798340,1.047068,31.127930,1.792642,2.105713,0.835325,62.561035,0.500023,-1.525879,1.045847,0.268555,3.288072,0.640869,3.291560,4.821777,3.281856,19.363403,0.833640,133.361816,1.793350,90.576172,1.797855,0.244141,1.798383,-0.152588,1.795682,0.122070,805.590954,823.733867,39.261064
3078,0.813526,90.332031,0.811881,516.967773,0.492116,7.934570,1.037623,96.740723,1.792636,7.003784,0.837714,214.233398,0.499971,3.662109,1.040949,0.329590,3.285710,-0.152588,3.285383,3.112793,3.281355,19.393921,0.833140,134.582520,1.793320,91.186523,1.797760,1.190186,1.796872,0.305176,1.795364,0.104980,1014.323414,1026.736803,116.840328
3085,0.823236,101.318359,0.823417,455.932617,0.497942,11.291504,1.048936,39.672852,1.796674,1.792908,0.833436,56.152344,0.497996,5.798340,1.042457,0.158691,3.292512,0.183105,3.291145,4.089355,3.284718,19.531250,0.840916,138.244629,1.787457,91.247559,1.791873,1.464844,1.792969,0.274658,1.791876,0.160828,852.479759,869.658567,50.458049
3092,0.816645,52.490234,0.818921,476.074219,0.494905,21.972656,1.042258,72.631836,1.786551,6.347656,0.831299,74.462891,0.498921,10.986328,1.040574,-0.122070,3.291069,-0.030518,3.290767,2.990723,3.278480,19.256592,0.836570,133.361816,1.790808,92.590332,1.791308,2.227783,1.797806,0.732422,1.788949,0.111694,840.698535,855.747269,97.915925
3099,0.817902,93.994141,0.817133,443.115234,0.500908,7.629395,1.041242,27.770996,1.793011,1.182556,0.832490,53.100586,0.496037,6.408691,1.044810,0.512695,3.281819,-0.305176,3.288798,3.143311,3.280827,19.493103,0.833130,135.498047,1.783533,91.613770,1.791388,1.434326,1.792947,0.488281,1.792297,0.265198,827.594802,840.375882,34.858291
3106,0.819962,72.631836,0.821619,424.804688,0.498961,7.019043,1.045570,34.484863,1.793939,1.304626,0.837354,54.931641,0.500441,5.493164,1.043339,0.537109,3.290559,0.183105,3.290623,4.425049,3.281633,19.920349,0.837510,137.023926,1.792273,92.590332,1.792715,2.807617,1.796316,0.976562,1.791922,0.107422,804.159350,826.110512,41.898971
3113,0.815998,84.228516,0.815784,419.921875,0.499437,8.239746,1.039561,49.438477,1.796262,2.822876,0.837934,45.776367,0.500410,8.544922,1.041074,-0.170898,3.293007,0.122070,3.295549,3.997803,3.287154,19.546509,0.836994,139.770508,1.791333,91.857910,1.797714,1.647949,1.796378,0.366211,1.796918,0.193787,799.887188,817.084516,60.580147
3120,0.814054,82.397461,0.810608,478.515625,0.495576,3.662109,1.042216,28.076172,1.796570,2.052307,0.838688,68.054199,0.501875,8.544922,1.044352,0.390625,3.284196,0.335693,3.286217,4.547119,3.275898,19.607544,0.824857,132.751465,1.785971,91.674805,1.794241,2.197266,1.795834,0.915527,1.793411,0.104980,854.387353,876.019214,34.763393
3127,0.812546,90.942383,0.813788,428.466797,0.496056,4.577637,1.038129,94.909668,1.793518,8.460999,0.835950,48.828125,0.500902,8.239746,1.043009,-0.097656,3.289116,-0.030518,3.293724,2.716064,3.282274,19.538879,0.835538,138.854980,1.788879,92.102051,1.790817,2.258301,1.793906,0.671387,1.789496,0.105896,812.518927,826.613126,115.974219
3134,0.814514,87.890625,0.815903,493.774414,0.500407,8.850098,1.040665,36.621094,1.795489,1.091003,0.838428,45.166016,0.497508,5.798340,1.045350,0.305176,3.291514,0.396729,3.289595,4.943848,3.286720,19.409180,0.836042,137.329102,1.790787,93.017578,1.795200,2.380371,1.793393,0.915527,1.791290,0.121765,860.930576,884.414811,44.497841
3142,0.819422,83.007812,0.815634,449.829102,0.498500,4.272461,1.043171,30.212402,1.792538,3.585815,0.834284,68.969727,0.498454,8.850098,1.042860,0.500488,3.289113,0.000000,3.289735,3.540039,3.284837,19.233704,0.834595,135.498047,1.788913,91.430664,1.788803,2.868652,1.796335,0.793457,1.789483,0.107117,837.406940,855.609499,40.074230
3149,0.820899,80.566406,0.822458,452.270508,0.501903,5.798340,1.044593,34.484863,1.791662,2.113342,0.837556,34.790039,0.496046,5.493164,1.039631,-0.256348,3.288621,0.030518,3.287721,4.150391,3.281740,19.653320,0.837000,139.160156,1.785480,91.735840,1.794247,2.136230,1.796335,0.793457,1.792639,0.231018,814.888172,833.892100,42.719245
3157,0.821308,96.435547,0.821802,485.839844,0.500877,10.681152,1.047880,47.607422,1.797409,2.395630,0.836878,53.710938,0.498018,3.662109,1.044343,0.427246,3.282267,0.091553,3.289177,4.241943,3.282176,19.783020,0.836057,135.803223,1.789349,92.468262,1.790420,1.342773,1.794916,0.335693,1.790442,0.108948,869.810648,887.070320,59.542729
3165,0.825220,95.214844,0.816510,469.970703,0.500938,4.577637,1.046098,79.345703,1.791928,1.449585,0.836054,38.452148,0.497954,10.070801,1.044953,-0.061035,3.289073,0.396729,3.294618,3.540039,3.284743,19.470215,0.837482,139.770508,1.791397,90.576172,1.795303,1.342773,1.792035,-0.152588,1.789307,0.271301,843.161506,858.266695,87.894009
3173,0.820349,92.773438,0.819059,448.608398,0.503810,10.375977,1.046909,46.997070,1.789947,1.518250,0.830350,71.716309,0.497975,7.934570,1.040934,0.390625,3.290086,0.030518,3.288710,4.028320,3.284227,19.538879,0.838969,137.634277,1.789874,91.735840,1.792828,1.678467,1.793472,0.122070,1.793838,0.111084,851.486483,868.062998,57.146779
3180,0.816089,65.917969,0.814499,481.567383,0.498424,11.901855,1.045878,101.318359,1.794928,1.274109,0.837476,42.724609,0.502791,14.648438,1.044935,0.012207,3.285185,0.213623,3.286281,3.906250,3.279835,19.531250,0.829242,133.666992,1.788449,90.942383,1.794772,1.770020,1.793927,0.457764,1.788876,0.265503,827.212251,844.749052,114.185723
3188,0.816046,74.462891,0.817932,478.515625,0.501314,15.869141,1.041630,37.841797,1.794388,1.403809,0.830149,43.029785,0.496486,10.375977,1.043449,0.097656,3.286665,0.061035,3.288307,3.173828,3.277391,19.538879,0.831669,135.192871,1.789349,92.468262,1.794858,0.915527,1.797351,0.396729,1.792587,0.138550,835.311763,848.305188,49.891535
3195,0.817090,61.035156,0.816513,469.360352,0.495586,2.746582,1.041178,34.179688,1.794736,1.754761,0.834788,67.443848,0.498943,8.850098,1.045338,0.354004,3.284215,0.152588,3.291188,3.662109,3.283708,19.615173,0.835071,136.718750,1.794812,90.637207,1.794150,3.112793,1.795279,1.586914,1.795309,0.110474,835.652738,856.640330,40.097637
3202,0.818006,73.242188,0.820948,461.425781,0.497945,10.986328,1.040613,41.809082,1.795831,1.457214,0.831562,48.217773,0.498997,3.356934,1.044898,0.158691,3.290037,0.518799,3.291576,4.669189,3.285280,19.348145,0.836030,138.549805,1.789865,91.918945,1.793866,1.068115,1.794482,-0.213623,1.789178,0.284119,825.082548,843.691118,51.594586
3209,0.820462,70.190430,0.815097,459.594727,0.497972,8.239746,1.041593,41.503906,1.791836,1.678467,0.835322,62.866211,0.498924,10.681152,1.040616,-0.292969,3.289116,-0.030518,3.293092,4.150391,3.285249,19.424438,0.833591,138.244629,1.793784,91.674805,1.797180,2.105713,1.800302,0.183105,1.795789,0.111389,833.439172,851.120406,50.340882
3217,0.822388,75.683594,0.820295,494.384766,0.502812,12.512207,1.046940,43.945312,1.791894,1.533508,0.835517,43.334961,0.501912,4.882812,1.039020,0.231934,3.288652,-0.274658,3.296538,3.875732,3.281718,19.706726,0.834098,136.413574,1.792334,91.369629,1.797705,1.739502,1.797314,0.762939,1.794971,0.193176,849.247045,865.618642,55.047273
3224,0.820893,81.787109,0.816425,487.060547,0.497981,7.324219,1.044105,34.484863,1.783603,8.834839,0.831437,60.729980,0.497008,7.019043,1.041032,0.000000,3.289570,0.305176,3.288170,4.547119,3.280485,19.126892,0.838483,137.329102,1.793353,90.515137,1.798642,2.136230,1.795373,0.640869,1.798251,0.109253,859.184142,880.132652,55.410973
3232,0.817502,76.293945,0.811533,488.891602,0.496510,7.934570,1.039554,98.876953,1.795569,8.216858,0.839240,61.645508,0.499467,5.187988,1.045313,0.451660,3.291478,0.762939,3.293535,4.608154,3.284172,19.676208,0.835065,137.329102,1.788388,92.163086,1.796777,1.251221,1.795431,0.061035,1.788928,0.113831,858.246575,878.292639,121.481506
3239,0.817490,78.735352,0.816422,487.670898,0.495528,8.544922,1.039536,51.879883,1.788745,11.848450,0.836188,73.852539,0.502385,6.408691,1.042838,0.585938,3.280818,-0.061035,3.285765,4.180908,3.277296,19.775391,0.833640,133.361816,1.793301,91.552734,1.798267,1.007080,1.799310,0.335693,1.790600,0.239563,868.691974,884.644225,79.359113
3246,0.820096,45.776367,0.817435,480.346680,0.497060,1.831055,1.041209,31.127930,1.792746,1.846313,0.833353,64.392090,0.493581,7.934570,1.037491,0.488281,3.283244,0.091553,3.284907,2.990723,3.274064,19.309998,0.828238,136.413574,1.789392,91.613770,1.796646,2.563477,1.796820,0.823975,1.788446,0.113220,828.618062,844.829093,36.630780
3254,0.821949,65.917969,0.817432,480.957031,0.502354,9.460449,1.045618,29.602051,1.795401,2.532959,0.840211,62.255859,0.503386,3.967285,1.045292,0.537109,3.292961,0.579834,3.284755,4.516602,3.280333,19.508362,0.832633,136.413574,1.790341,92.163086,1.791958,0.610352,1.792999,-0.030518,1.790423,0.110779,844.975425,862.759731,40.252624
3262,0.821015,57.373047,0.817530,461.425781,0.496480,10.986328,1.043912,53.710938,1.795654,1.899719,0.840226,60.729980,0.503401,2.441406,1.047745,0.488281,3.293989,0.061035,3.292198,3.326416,3.285203,19.538879,0.833109,137.634277,1.788925,91.186523,1.789389,1.892090,1.790494,0.610352,1.788757,0.179749,819.401791,835.032576,64.935243
3269,0.817032,72.631836,0.815955,483.398438,0.497945,10.986328,1.040601,43.029785,1.792737,1.869202,0.833448,54.931641,0.496559,3.051758,1.045353,0.292969,3.285719,-0.244141,3.287349,2.990723,3.285268,19.378662,0.835550,137.634277,1.791367,91.186523,1.799130,2.136230,1.798291,0.762939,1.795825,0.107727,843.584562,857.829276,53.598416
3277,0.819382,90.942383,0.818412,480.346680,0.499452,6.713867,1.045136,28.991699,1.797760,1.518250,0.839789,55.541992,0.498543,0.000000,1.043891,0.280762,3.288087,0.488281,3.289647,4.425049,3.284578,19.882202,0.837952,141.601562,1.786450,91.857910,1.792212,2.960205,1.795261,1.770020,1.791391,0.111694,862.834144,887.479464,36.382978
3284,0.818640,43.945312,0.816516,468.750000,0.499507,1.220703,1.042802,67.138672,1.783951,11.627197,0.835438,51.269531,0.498000,5.493164,1.043891,0.280762,3.292064,-0.213623,3.291258,2.960205,3.285246,19.432068,0.837525,135.498047,1.785016,91.247559,1.790353,2.014160,1.792465,0.427246,1.790988,0.103149,804.963836,818.375257,91.364408
3291,0.818833,103.149414,0.812174,458.374023,0.495476,13.732910,1.042188,79.650879,1.794098,0.907898,0.832517,50.354004,0.495583,3.051758,1.041447,0.292969,3.288618,0.061035,3.289751,3.387451,3.282200,19.721985,0.833137,134.887695,1.788434,91.247559,1.794678,2.716064,1.788028,0.854492,1.785083,0.107727,840.973389,858.720296,91.444384
3299,0.816910,97.045898,0.820328,487.670898,0.499876,13.122559,1.044941,48.522949,1.794568,3.395081,0.838257,62.255859,0.499928,7.934570,1.046772,0.476074,3.283711,0.305176,3.293626,3.692627,3.282970,19.020081,0.829209,137.023926,1.786432,92.224121,1.792370,1.373291,1.794430,0.305176,1.790408,0.112305,876.996373,893.169679,63.355973
3306,0.820923,75.683594,0.817682,430.908203,0.502354,9.460449,1.044898,52.795410,1.795810,1.510620,0.836445,48.217773,0.501921,3.967285,1.043442,0.122070,3.285628,0.671387,3.284794,4.119873,3.278029,19.165039,0.831162,137.023926,1.790912,90.515137,1.791440,0.915527,1.793509,-0.244141,1.786316,0.228577,796.152078,813.093184,62.631112
3314,0.819358,95.825195,0.820871,476.684570,0.498421,12.207031,1.045505,40.893555,1.794208,1.853943,0.838178,70.190430,0.501402,7.019043,1.044071,-0.439453,3.286159,0.244141,3.293007,5.004883,3.283696,19.645691,0.838486,137.023926,1.788431,91.308594,1.796716,1.861572,1.794894,0.549316,1.794281,0.115662,874.614203,896.228283,52.165030
3321,0.819870,90.942383,0.819870,481.567383,0.500441,5.493164,1.048084,27.160645,1.789548,2.517700,0.834775,68.664551,0.495039,8.544922,1.042444,0.207520,3.289046,0.671387,3.291551,4.913330,3.283180,19.714355,0.836991,140.075684,1.790356,91.857910,1.797330,0.610352,1.793515,-0.305176,1.795804,0.109863,877.773188,896.703552,35.721192
3329,0.821338,90.332031,0.819416,474.853516,0.499422,9.765625,1.044065,38.452148,1.788327,1.907349,0.830341,72.631836,0.493559,10.070801,1.043522,-0.195312,3.290584,-0.061035,3.285325,3.692627,3.284273,19.424438,0.834116,134.582520,1.796643,93.078613,1.796207,2.075195,1.792914,0.823975,1.795801,0.110168,871.850946,888.986380,48.434670
3336,0.820880,84.228516,0.820755,499.877930,0.499434,8.544922,1.049802,50.659180,1.793478,8.560181,0.837675,71.716309,0.497914,14.038086,1.044971,-0.134277,3.285634,0.610352,3.285823,3.601074,3.282387,19.256592,0.834046,141.601562,1.787469,91.003418,1.790814,2.288818,1.794903,0.457764,1.788034,0.105591,890.507813,909.266186,72.802251
3344,0.816999,79.345703,0.814298,424.194336,0.497542,2.441406,1.042658,32.653809,1.789493,12.420654,0.832828,68.054199,0.496016,8.544922,1.042496,0.000000,3.289100,0.122070,3.289763,3.265381,3.283238,19.569397,0.831678,134.277344,1.785480,91.735840,1.790384,1.708984,1.790497,0.579834,1.791904,0.158081,811.163894,826.405652,57.488131
3352,0.821384,81.176758,0.821766,493.164062,0.503343,8.239746,1.046052,35.095215,1.790408,17.456055,0.836796,61.950684,0.500911,7.324219,1.043845,0.463867,3.284691,0.274658,3.290666,3.997803,3.288563,19.683838,0.833137,134.887695,1.788888,91.918945,1.795352,0.854492,1.792523,-0.152588,1.790823,0.119629,869.693941,885.012139,72.112296
3360,0.820383,86.059570,0.818436,475.463867,0.494536,10.070801,1.037110,50.354004,1.790082,10.948181,0.834006,47.912598,0.497017,6.103516,1.045353,0.292969,3.284254,-0.244141,3.285399,2.960205,3.275926,19.538879,0.831659,136.108398,1.786972,91.186523,1.790454,1.007080,1.792526,-0.183105,1.788962,0.110474,843.386907,853.785450,76.801148
3368,0.815500,86.059570,0.814823,416.870117,0.497472,9.460449,1.043046,42.724609,1.795962,2.349854,0.839176,68.054199,0.500914,7.019043,1.044361,0.354004,3.287556,0.915527,3.290605,4.608154,3.282753,19.561768,0.832630,136.718750,1.786420,92.468262,1.793201,2.838135,1.793371,1.129150,1.792392,0.158081,814.374921,839.662715,53.490274
