time(ms),vdd_arm voltage(V),vdd_arm current(mA),vdd_soc voltage(V),vdd_soc current(mA),lpd5_vddq voltage(V),lpd5_vddq current(mA),lpd5_vdd2 voltage(V),lpd5_vdd2 current(mA),lpd5_vdd1 voltage(V),lpd5_vdd1 current(mA),vdd_ddr voltage(V),vdd_ddr current(mA),vddq_ddr voltage(V),vddq_ddr current(mA),vdd2_ddr voltage(V),vdd2_ddr current(mA),nvcc_sdio2 voltage(V),nvcc_sdio2 current(mA),nvcc_3v3 voltage(V),nvcc_3v3 current(mA),vdd_usb_3v3 voltage(V),vdd_usb_3v3 current(mA),vdd_ana_0v8 voltage(V),vdd_ana_0v8 current(mA),vdd_ana_1v8 voltage(V),vdd_ana_1v8 current(mA),nvcc_enet_ccm voltage(V),nvcc_enet_ccm current(mA),nvcc_wakeup voltage(V),nvcc_wakeup current(mA),nvcc_bbsm_1v8 voltage(V),nvcc_bbsm_1v8 current(mA),GROUP_SOC Power(mW),GROUP_SOC_FULL Power(mW),GROUP_DRAM Power(mW)
58537,0.818988,72.021484,0.866413,645.751953,0.498457,8.544922,1.046900,47.912598,1.788690,2.220154,0.833668,81.787109,0.499959,4.882812,1.043366,0.427246,3.286604,0.671387,3.284211,5.065918,3.283150,19.790649,0.828251,135.192871,1.795718,92.041016,1.793182,3.021240,1.797717,1.617432,1.791382,0.161438,1032.061324,1059.230771,58.390151
58545,0.820261,208.129883,0.869709,670.166016,0.500423,7.324219,1.046970,40.893555,1.796378,2.532959,0.840897,91.247559,0.500456,3.967285,1.045286,0.561523,3.289116,-0.030518,3.293138,3.692627,3.281807,19.485474,0.836082,133.361816,1.789804,93.139648,1.796222,1.922607,1.793942,0.305176,1.794806,0.112000,1175.224341,1191.285192,51.029694
58552,0.817762,122.070312,0.861726,606.689453,0.496986,9.155273,1.041962,53.405762,1.793756,1.762390,0.838517,85.144043,0.502394,5.493164,1.046787,0.415039,3.284248,-0.183105,3.286845,3.143311,3.281328,19.462585,0.830198,135.803223,1.789285,93.750000,1.799054,2.899170,1.795285,1.525879,1.796301,0.108948,1041.761109,1059.446471,63.358135
58560,0.818405,90.942383,0.867497,624.389648,0.497987,6.713867,1.043043,43.029785,1.792334,1.655579,0.841456,84.228516,0.501936,2.441406,1.045829,0.341797,3.285228,-0.213623,3.288365,2.593994,3.277995,19.248962,0.829233,134.582520,1.787393,92.529297,1.795193,2.441406,1.794894,0.549316,1.793320,0.114136,1028.830434,1042.027395,51.192672
58568,0.819104,48.828125,0.867427,638.427734,0.499013,1.831055,1.042652,33.264160,1.793304,1.670837,0.835523,91.552734,0.496547,4.272461,1.042350,0.585938,3.287654,-0.061035,3.290245,3.326416,3.282310,19.447327,0.834104,135.803223,1.791284,92.834473,1.797696,1.831055,1.797827,0.518799,1.794623,0.130310,1016.644119,1031.612570,38.592983
58575,0.820533,56.152344,0.869996,612.792969,0.499956,5.187988,1.045032,39.367676,1.792306,1.724243,0.836582,83.312988,0.499474,4.577637,1.042860,0.500488,3.292522,0.091553,3.291682,3.601074,3.282771,19.515991,0.837052,133.972168,1.796140,93.383789,1.795126,3.112793,1.796747,1.556396,1.798712,0.112000,995.848864,1016.388203,46.824635
58583,0.817063,66.528320,0.867219,679.931641,0.498927,10.375977,1.045509,40.588379,1.793826,1.586914,0.837589,80.261230,0.500908,7.629395,1.043037,-0.207520,3.282219,0.579834,3.286229,4.425049,3.281721,19.699097,0.831672,134.887695,1.786902,92.590332,1.788870,2.197266,1.786072,0.885010,1.787045,0.106812,1057.308530,1079.264709,50.459002
58590,0.816992,80.566406,0.868211,676.879883,0.494594,4.272461,1.040748,28.381348,1.790219,2.059937,0.831302,74.157715,0.499480,3.967285,1.041492,0.109863,3.282277,0.000000,3.282438,3.265381,3.273051,19.401550,0.832169,133.972168,1.786404,92.773438,1.795193,2.441406,1.797818,0.610352,1.789865,0.117798,1058.171615,1074.370124,35.338692
58598,0.819364,94.604492,0.867256,672.607422,0.500423,7.324219,1.045005,42.114258,1.796170,3.051758,0.837037,86.669922,0.498000,5.493164,1.044828,0.439453,3.289638,-0.366211,3.289244,3.570557,3.279500,19.149780,0.834583,136.718750,1.790347,92.041016,1.792300,2.075195,1.792932,0.640869,1.789691,0.184021,1078.598339,1094.006477,53.156290
58605,0.820273,108.032227,0.866844,657.348633,0.496941,13.732910,1.040522,50.964355,1.792981,1.258850,0.837507,88.500977,0.499928,7.934570,1.045469,-0.170898,3.290559,0.183105,3.291722,3.204346,3.284270,19.432068,0.832129,137.939453,1.790335,92.285156,1.792850,1.464844,1.795892,0.335693,1.789352,0.120239,1080.382799,1094.762247,62.111061
58612,0.817111,154.418945,0.863261,690.307617,0.498921,10.986328,1.041660,34.790039,1.795166,1.899719,0.833561,92.468262,0.499922,8.544922,1.042518,-0.085449,3.290608,-0.305176,3.294166,3.173828,3.280437,19.248962,0.839478,135.498047,1.790784,93.078613,1.794781,1.678467,1.797360,0.305176,1.794299,0.113831,1147.134248,1160.146144,45.131022
58619,0.814963,95.825195,0.864790,677.490234,0.495552,6.103516,1.041196,32.348633,1.796600,1.976013,0.833936,54.931641,0.498958,7.324219,1.044913,0.097656,3.289601,0.000000,3.292689,3.295898,3.281892,19.271851,0.836573,133.056641,1.790329,92.407227,1.796573,3.295898,1.795758,1.678467,1.794974,0.144043,1053.804259,1073.592071,40.255992
58627,0.816382,104.980469,0.865333,666.503906,0.495982,11.901855,1.040574,45.776367,1.793359,1.533508,0.836304,62.255859,0.499898,10.986328,1.041013,0.073242,3.294435,0.488281,3.291682,3.601074,3.282674,19.760132,0.835541,138.549805,1.790314,92.712402,1.801196,1.007080,1.796414,0.000000,1.794269,0.116882,1066.909328,1082.185480,56.286927
58634,0.814621,66.528320,0.861897,670.166016,0.501399,7.324219,1.039591,46.386719,1.795703,1.777649,0.839121,73.547363,0.501418,5.493164,1.047364,0.061035,3.288145,-0.091553,3.288307,3.173828,3.277040,19.195557,0.833115,137.023926,1.787875,92.651367,1.790954,0.885010,1.787124,0.122070,1.790344,0.118713,1039.265665,1051.204315,55.087706
58642,0.820011,62.866211,0.865309,671.386719,0.498460,8.239746,1.045029,39.672852,1.794388,1.403809,0.833298,69.885254,0.499495,2.441406,1.042963,0.085449,3.289610,-0.091553,3.293129,3.784180,3.281871,19.325256,0.838965,137.939453,1.788892,91.857910,1.791821,1.983643,1.794885,0.640869,1.790698,0.132141,1035.761452,1052.626690,48.085459
58649,0.820844,91.552734,0.867079,610.351562,0.500447,4.882812,1.044013,43.640137,1.794620,2.044678,0.833585,90.026855,0.496965,11.291504,1.037467,0.585938,3.287590,0.579834,3.290117,4.608154,3.281248,19.660950,0.833137,134.887695,1.789355,92.346191,1.795261,1.770020,1.794406,0.549316,1.791659,0.280151,1028.272173,1049.503138,51.673884
58656,0.818708,128.173828,0.868492,620.727539,0.497520,4.577637,1.047056,32.348633,1.796744,1.617432,0.837241,66.223145,0.497493,7.324219,1.041505,0.061035,3.289628,-0.274658,3.286836,3.234863,3.282326,19.409180,0.835590,133.666992,1.798624,92.529297,1.802155,1.190186,1.801288,0.091553,1.800247,0.104980,1045.198103,1057.236856,39.054401
58663,0.820063,52.490234,0.867277,668.334961,0.503401,2.441406,1.047483,38.452148,1.795154,3.150940,0.835499,93.994141,0.499931,7.629395,1.044422,0.109863,3.289088,0.244141,3.286775,3.845215,3.279826,19.554138,0.832639,135.803223,1.792273,92.590332,1.795703,2.227783,1.793375,1.098633,1.792349,0.113525,1048.497622,1067.909675,47.163402
58670,0.821827,90.332031,0.867869,647.583008,0.497996,5.798340,1.043995,45.471191,1.793976,1.213074,0.837586,80.566406,0.498067,-1.220703,1.043388,0.341797,3.284160,0.701904,3.291099,4.547119,3.278734,19.844055,0.826795,134.277344,1.789358,92.285156,1.791369,1.617432,1.793887,0.854492,1.787918,0.214844,1045.083024,1066.783491,52.535466
58677,0.821326,92.773438,0.869242,665.893555,0.498949,8.239746,1.045988,41.503906,1.794824,1.533508,0.834534,92.773438,0.496016,8.544922,1.045393,0.134277,3.291032,0.335693,3.291102,4.516602,3.284660,19.676208,0.835526,140.075684,1.789856,92.102051,1.796170,2.441406,1.796347,0.671387,1.792355,0.112915,1083.539901,1105.100502,50.276161
58685,0.816101,63.476562,0.864558,723.876953,0.499443,7.629395,1.041096,42.419434,1.792193,2.006531,0.834354,61.950684,0.497011,6.713867,1.043000,-0.061035,3.286625,0.457764,3.291551,4.913330,3.283269,19.493103,0.836490,141.296387,1.786914,92.346191,1.793249,2.349854,1.793924,0.488281,1.793814,0.113525,1080.011389,1102.778177,51.569225
58692,0.820801,100.097656,0.869245,665.283203,0.501860,10.070801,1.045499,41.503906,1.796844,2.586365,0.840012,82.092285,0.500932,5.187988,1.044370,0.317383,3.289091,0.213623,3.286824,3.356934,3.287654,19.515991,0.839445,138.854980,1.789896,91.308594,1.791797,2.227783,1.796829,0.732422,1.791147,0.184937,1076.830495,1093.874542,53.093735
58700,0.816956,87.890625,0.867472,726.928711,0.497478,8.850098,1.038071,51.879883,1.791513,8.590698,0.831205,83.923340,0.496501,8.850098,1.040134,-0.317383,3.289519,0.823975,3.289131,4.699707,3.281636,19.912720,0.836515,138.854980,1.782510,92.529297,1.788791,2.990723,1.794806,1.434326,1.789181,0.186157,1122.982822,1149.075368,73.648089
58707,0.815454,95.214844,0.860209,617.065430,0.494594,4.272461,1.034385,29.907227,1.789725,2.075195,0.831629,90.332031,0.497011,6.713867,1.041428,0.366211,3.292967,0.518799,3.289088,5.126953,3.282628,19.874573,0.834080,138.244629,1.793301,91.552734,1.792920,0.762939,1.797913,-0.335693,1.794321,0.111694,1032.219525,1051.555256,36.762738
58715,0.814682,54.321289,0.866313,665.893555,0.498915,11.596680,1.044001,44.860840,1.796670,1.800537,0.833790,69.580078,0.494575,6.103516,1.038547,0.170898,3.287614,0.335693,3.288112,5.126953,3.279338,19.554138,0.830192,136.413574,1.786890,92.834473,1.793237,2.471924,1.789483,0.946045,1.792395,0.108948,1025.792160,1049.879462,55.855489
58722,0.816648,51.879883,0.866044,621.948242,0.498518,2.441406,1.043577,38.452148,1.791186,2.082825,0.831806,72.631836,0.498064,-0.915527,1.039973,0.329590,3.288142,-0.061035,3.295103,3.570557,3.284898,19.081116,0.834104,135.803223,1.791766,92.956543,1.789245,3.326416,1.792358,1.495361,1.794739,0.118713,984.027567,1004.224226,45.075580
58730,0.814179,57.373047,0.861875,674.438477,0.496516,7.324219,1.042100,39.672852,1.795441,2.433777,0.837159,74.462891,0.502425,2.441406,1.045881,0.134277,3.281291,0.091553,3.288817,2.960205,3.279899,19.371033,0.833570,140.380859,1.790799,92.773438,1.796118,2.960205,1.793875,0.976562,1.794037,0.188904,1038.727919,1055.832611,49.349361
58738,0.819428,81.787109,0.861412,669.555664,0.496004,9.765625,1.044080,36.926270,1.795361,2.632141,0.836985,91.857910,0.498970,6.103516,1.045487,-0.244141,3.287178,-0.183105,3.290718,3.479004,3.275462,19.477844,0.832129,137.939453,1.791766,92.956543,1.790732,3.112793,1.794314,1.464844,1.790869,0.115051,1068.800350,1087.849437,48.123419
58745,0.823935,59.204102,0.869480,618.286133,0.500444,5.187988,1.043555,40.588379,1.792306,1.724243,0.835084,86.669922,0.497984,7.019043,1.046247,0.622559,3.288618,0.061035,3.292717,3.021240,3.284276,19.416809,0.839454,137.939453,1.786905,92.529297,1.790732,3.112793,1.792807,1.892090,1.792288,0.119629,1008.010819,1027.125957,48.042890
58753,0.817960,82.397461,0.864994,636.596680,0.497990,6.408691,1.034659,51.269531,1.795990,2.281189,0.835642,79.650879,0.499974,3.356934,1.043375,0.390625,3.293489,0.183105,3.289155,4.455566,3.288597,19.599915,0.837025,136.718750,1.791247,93.566895,1.793704,2.685547,1.791907,1.129150,1.790848,0.166016,1033.487844,1055.586359,60.334959
58760,0.820441,74.462891,0.868620,692.749023,0.497908,14.648438,1.040079,46.386719,1.797998,2.143860,0.833729,75.683594,0.497453,11.291504,1.044001,-0.158691,3.293462,0.457764,3.289241,3.601074,3.281752,19.622803,0.839970,135.192871,1.786444,91.979980,1.792871,1.251221,1.794946,0.030518,1.791238,0.273438,1074.140802,1089.791284,59.394098
58768,0.817002,78.735352,0.868788,659.179688,0.498936,9.460449,1.041196,32.348633,1.798370,2.433777,0.838984,87.280273,0.502361,8.850098,1.049705,0.463867,3.288600,0.244141,3.286708,4.516602,3.281230,19.706726,0.827262,136.413574,1.789361,92.224121,1.792358,1.495361,1.793494,-0.091553,1.791827,0.116882,1057.917484,1076.081139,42.778272
58776,0.810626,84.228516,0.863978,644.531250,0.493626,3.356934,1.038242,34.790039,1.796341,1.403809,0.838062,81.787109,0.500005,0.305176,1.042429,0.268555,3.289613,-0.122070,3.286378,2.929688,3.280907,19.294739,0.832132,137.634277,1.792810,91.613770,1.793912,0.610352,1.793039,-0.427246,1.791873,0.112305,1036.395448,1045.950793,40.299275
58784,0.823285,91.552734,0.874342,622.558594,0.501372,10.070801,1.045509,40.588379,1.794662,1.937866,0.835264,68.664551,0.496034,6.713867,1.043424,0.195312,3.291588,-0.335693,3.291325,2.288818,3.283394,19.180298,0.834574,137.634277,1.790823,92.285156,1.795288,1.495361,1.793927,0.457764,1.790768,0.173950,1024.010606,1033.944687,50.962527
58791,0.817926,89.111328,0.862544,638.427734,0.496025,7.629395,1.040598,43.334961,1.790005,2.593994,0.836649,76.599121,0.497984,7.019043,1.045945,-0.122070,3.284706,0.122070,3.289122,4.791260,3.280311,19.561768,0.829755,131.225586,1.787903,92.102051,1.795718,2.075195,1.789975,0.915527,1.791397,0.111084,1028.934912,1050.460152,53.521915
58799,0.816443,92.773438,0.865095,616.455078,0.499471,4.882812,1.041114,40.588379,1.789807,1.869202,0.834171,80.261230,0.500383,11.291504,1.041587,-0.268555,3.283265,-0.122070,3.289277,3.234863,3.282246,19.607544,0.828751,133.972168,1.788382,92.285156,1.789853,2.136230,1.789050,0.396729,1.792367,0.111694,1021.986073,1036.758952,48.041457
58806,0.814990,90.332031,0.863328,676.879883,0.497966,8.850098,1.042100,39.672852,1.791519,1.251221,0.836237,68.969727,0.496010,9.155273,1.042008,0.000000,3.285652,0.427246,3.286723,4.364014,3.282826,19.378662,0.833143,134.277344,1.787457,91.247559,1.792844,1.525879,1.796417,-0.030518,1.793137,0.132446,1059.032832,1077.460759,47.991698
58814,0.813605,74.462891,0.866551,618.286133,0.495064,6.103516,1.038669,40.893555,1.792078,2.296448,0.835526,91.247559,0.497502,6.408691,1.044370,0.317383,3.291594,-0.396729,3.285350,3.448486,3.280482,19.134521,0.837040,135.192871,1.787851,93.139648,1.798108,2.593994,1.797766,1.129150,1.792731,0.173035,1018.881474,1035.599318,49.611926
58821,0.820356,91.552734,0.869206,673.217773,0.502919,1.831055,1.046567,32.348633,1.793933,2.540588,0.839478,86.669922,0.501946,1.525879,1.043421,0.207520,3.293040,-0.213623,3.293129,3.784180,3.282771,19.515991,0.833622,135.192871,1.788388,92.163086,1.792218,2.899170,1.790457,0.976562,1.787042,0.107117,1075.791569,1094.494329,39.333545
58829,0.818598,150.146484,0.867549,614.013672,0.499950,5.798340,1.044916,50.964355,1.790924,1.518250,0.832667,84.228516,0.498503,3.967285,1.042844,0.561523,3.288685,-0.610352,3.287767,3.692627,3.279506,19.134521,0.832633,136.413574,1.790283,93.322754,1.799625,2.075195,1.796893,0.091553,1.793783,0.116577,1071.911350,1085.943675,58.871441
58836,0.815619,62.255859,0.863832,673.828125,0.500395,10.070801,1.042969,50.354004,1.793744,6.675720,0.840134,69.885254,0.500475,2.136230,1.043891,0.280762,3.286680,-0.091553,3.290278,2.990723,3.280400,19.340515,0.835572,135.498047,1.786902,92.590332,1.794678,2.716064,1.793835,1.373291,1.791913,0.157166,1035.320733,1052.198057,69.531598
58844,0.821411,75.683594,0.872334,731.201172,0.503716,19.836426,1.043107,134.277344,1.789502,12.397766,0.833112,88.500977,0.498982,4.882812,1.039973,0.329590,3.293977,0.183105,3.294173,3.112793,3.284202,19.599915,0.841410,137.634277,1.788379,92.346191,1.792364,1.434326,1.792981,0.152588,1.788000,0.108948,1122.051101,1135.752746,172.243347
58851,0.817603,56.152344,0.863810,678.100586,0.494084,6.408691,1.041111,40.893555,1.792859,1.564026,0.835361,58.898926,0.499422,9.765625,1.041025,0.024414,3.297432,-0.183105,3.296538,3.875732,3.288783,19.134521,0.843397,134.277344,1.794644,93.994141,1.797592,2.868652,1.799179,1.647949,1.797220,0.114746,1030.835616,1051.129959,48.545234
58859,0.816971,84.838867,0.863877,664.672852,0.498024,3.051758,1.041050,95.825195,1.791910,12.481689,0.836725,68.969727,0.500389,10.681152,1.043543,-0.280762,3.284715,0.030518,3.284309,4.089355,3.273115,19.241333,0.836533,137.023926,1.786941,91.796875,1.795227,2.105713,1.795386,0.518799,1.790402,0.112915,1048.109164,1066.351789,123.644713
58868,0.816062,71.411133,0.864775,680.541992,0.497514,5.187988,1.041135,38.452148,1.794864,1.434326,0.835569,86.975098,0.497523,4.272461,1.042957,0.109863,3.292930,0.885010,3.290077,5.004883,3.282728,19.622803,0.837513,136.718750,1.788394,92.041016,1.794281,1.800537,1.796378,0.366211,1.796551,0.132751,1065.469362,1088.738610,45.189407
58875,0.816480,85.449219,0.863356,671.386719,0.497530,3.662109,1.044620,31.738281,1.796719,1.678467,0.835383,56.762695,0.501396,7.629395,1.040592,-0.195312,3.290559,0.183105,3.288658,4.547119,3.280195,19.851685,0.836527,137.634277,1.792288,92.285156,1.797101,2.899170,1.796313,1.007080,1.796411,0.244446,1046.546580,1069.122151,37.992199
58883,0.819437,79.956055,0.867283,667.114258,0.498955,7.629395,1.040089,45.471191,1.792258,1.846313,0.833252,74.462891,0.500380,11.596680,1.041581,-0.244141,3.286683,-0.122070,3.287803,3.326416,3.282802,19.439697,0.841877,139.770508,1.792313,91.796875,1.794812,1.373291,1.796896,0.061035,1.795340,0.107422,1057.898545,1071.008414,54.409856
58890,0.816968,85.449219,0.859583,644.531250,0.496480,10.986328,1.038135,45.471191,1.789041,1.342773,0.829508,58.288574,0.493996,15.258789,1.039078,0.000000,3.287623,0.244141,3.290632,4.333496,3.282252,19.592285,0.834092,137.023926,1.790893,90.881348,1.794699,2.502441,1.799255,0.885010,1.797830,0.102539,1021.266810,1042.412883,55.062018
58898,0.820557,51.269531,0.869175,679.321289,0.500813,17.089844,1.040916,158.081055,1.786218,24.269104,0.834644,374.755859,0.499315,20.446777,1.043845,0.463867,3.291017,0.488281,3.292580,4.394531,3.283134,19.828796,0.837000,139.160156,1.788879,92.102051,1.796194,2.197266,1.796368,0.457764,1.789364,0.167847,1302.637682,1323.482996,216.457767
58905,0.821378,82.397461,0.868043,612.792969,0.498528,1.525879,1.043656,30.517578,1.793903,1.396179,0.841492,80.566406,0.500459,3.662109,1.046296,0.427246,3.295937,0.122070,3.289198,4.028320,3.280287,19.622803,0.836506,139.770508,1.780517,93.322754,1.789285,2.929688,1.788028,0.854492,1.786041,0.109558,1017.331634,1037.753815,35.115158
58913,0.822434,66.528320,0.864332,671.386719,0.498949,8.239746,1.044538,39.978027,1.800366,2.326965,0.836634,78.125000,0.504808,8.239746,1.044038,-0.305176,3.283204,0.488281,3.292583,4.364014,3.282780,19.493103,0.836967,142.517090,1.786914,92.346191,1.797684,1.953125,1.790970,0.732422,1.789404,0.115051,1052.713300,1073.508149,50.059170
58920,0.815512,83.618164,0.861436,664.672852,0.497505,6.103516,1.037766,33.569336,1.786520,13.748169,0.837232,311.279297,0.496507,8.239746,1.044437,0.048828,3.289104,0.091553,3.292155,3.753662,3.279860,19.470215,0.838434,142.211914,1.791299,92.529297,1.797809,0.701904,1.794461,0.000000,1.793146,0.131531,1254.598281,1268.518936,62.435031
58928,0.820456,71.411133,0.868226,673.828125,0.502855,8.239746,1.046156,122.375488,1.789127,21.881104,0.835654,78.430176,0.498448,9.460449,1.044492,-0.170898,3.287605,0.427246,3.295076,3.845215,3.287163,19.523621,0.840433,137.634277,1.791269,93.139648,1.794214,2.471924,1.791949,0.701904,1.788324,0.223083,1060.789342,1080.557170,171.315252
58936,0.822766,97.656250,0.870381,633.544922,0.502345,10.375977,1.045560,84.228516,1.793381,2.700806,0.833527,95.825195,0.495512,10.070801,1.040897,0.537109,3.290562,0.152588,3.287794,3.417969,3.282838,19.348145,0.834540,140.991211,1.795682,92.773438,1.801617,1.678467,1.799316,0.274658,1.801160,0.111389,1065.167665,1080.425495,98.121896
58943,0.815967,90.332031,0.864872,661.010742,0.497032,4.577637,1.040549,48.217773,1.793652,3.242493,0.834556,90.637207,0.497047,3.051758,1.041910,0.390625,3.292473,0.579834,3.291139,4.150391,3.284727,19.508362,0.835575,135.192871,1.791803,92.224121,1.797662,2.166748,1.794839,1.098633,1.797299,0.106812,1065.446308,1086.881859,58.264109
58951,0.821454,67.138672,0.869801,651.855469,0.499965,4.272461,1.043699,26.245117,1.795663,1.876831,0.835468,97.045898,0.501415,5.798340,1.047742,0.500488,3.287666,-0.183105,3.290690,3.753662,3.282362,19.317627,0.829709,135.803223,1.788885,91.979980,1.792197,3.112793,1.793381,1.037598,1.790530,0.197754,1047.626714,1066.816409,32.898234
58959,0.816013,81.176758,0.863963,647.583008,0.495555,5.798340,1.041630,37.841797,1.796643,1.869202,0.834842,61.950684,0.498946,8.544922,1.045502,-0.305176,3.288106,0.305176,3.286784,3.753662,3.282393,19.241333,0.830692,135.192871,1.790842,91.918945,1.790921,1.220703,1.795441,-0.030518,1.794849,0.107727,1021.659241,1037.131559,45.648823
58967,0.815088,70.800781,0.864543,629.272461,0.494072,7.629395,1.039484,57.067871,1.800739,1.396179,0.833109,88.806152,0.504356,4.577637,1.044346,0.415039,3.288643,-0.183105,3.290730,3.356934,3.284816,19.287109,0.838022,134.582520,1.785953,92.041016,1.795734,1.922607,1.792456,0.518799,1.788714,0.135193,1019.229666,1034.056674,65.604776
58974,0.813144,68.969727,0.865858,659.179688,0.496043,5.798340,1.039634,42.114258,1.787967,2.807617,0.828248,86.669922,0.493596,6.408691,1.038660,-0.280762,3.285203,0.030518,3.282972,2.807617,3.276481,19.371033,0.825785,137.634277,1.793283,91.918945,1.796152,2.624512,1.795322,1.159668,1.793845,0.110474,1043.654131,1059.767715,51.679559
58981,0.818491,73.852539,0.863917,656.738281,0.499522,-0.305176,1.042130,36.621094,1.791449,2.647400,0.833048,94.909668,0.497981,7.324219,1.040104,-0.195312,3.288142,-0.061035,3.288264,3.601074,3.283281,19.462585,0.834568,138.244629,1.787887,92.407227,1.793268,2.166748,1.795352,0.854492,1.794296,0.114136,1055.017676,1072.077941,42.754186
